max_temperature,min_temperature,humidity,wind_speed,risk_level
37.2,27.4,75.8,9.0,1
46.9,43.4,37.3,12.0,2
45.6,40.2,65.9,12.6,2
36.1,28.4,22.8,16.1,0
26.8,21.0,37.1,18.4,0
42.5,33.9,22.0,4.0,2
34.1,26.5,22.7,20.5,0
31.2,27.7,69.7,17.7,0
35.9,27.9,78.5,17.1,0
26.6,22.7,37.4,20.1,0
34.1,30.4,71.6,0.6,0
36.8,32.9,76.8,5.7,1
31.4,23.2,39.9,9.9,0
41.5,35.7,40.0,9.7,2
48.1,40.6,47.3,22.4,2
28.7,24.0,51.2,23.6,0
33.2,31.0,23.7,6.8,0
41.5,35.4,83.6,14.7,2
47.1,44.1,73.6,12.6,2
28.3,23.8,27.3,15.8,0
48.2,40.4,48.9,8.1,2
47.2,39.4,28.6,22.9,2
35.1,29.2,38.0,15.9,0
35.3,26.2,56.1,18.5,0
37.1,32.4,82.6,8.0,1
42.0,38.1,43.1,4.6,2
48.0,43.9,25.0,3.1,2
45.3,36.5,67.8,15.9,2
29.1,21.2,53.5,16.2,0
35.4,31.9,87.3,0.3,0
44.9,37.6,51.5,12.1,2
25.8,18.7,66.8,18.3,0
36.2,27.1,34.9,23.3,0
44.9,42.2,50.3,18.5,2
48.1,38.6,62.6,2.1,2
28.3,20.5,46.5,7.4,0
35.1,28.9,24.7,23.3,0
48.8,42.6,41.3,23.7,2
40.3,36.6,41.3,10.8,2
32.5,23.0,44.9,11.5,0
29.1,22.7,32.1,7.7,0
41.2,34.6,27.5,22.7,2
31.0,22.6,78.7,14.0,0
29.7,19.8,27.5,0.6,0
34.6,27.6,22.1,7.8,0
45.0,42.4,71.2,5.4,2
35.2,27.6,71.1,19.9,0
36.2,27.5,67.5,4.7,1
41.0,32.0,22.6,4.6,2
34.4,30.9,41.4,23.6,0
37.2,29.8,47.9,19.3,0
39.9,33.2,52.3,23.7,1
35.1,27.7,44.4,6.0,0
31.3,26.0,86.3,16.8,0
42.9,33.0,84.4,1.6,2
37.9,35.3,54.9,23.1,0
45.9,39.6,22.5,12.1,2
29.8,24.7,70.6,5.2,0
29.8,26.2,34.4,2.9,0
32.2,23.4,36.0,17.7,0
33.0,29.2,40.9,17.3,0
29.6,19.7,68.2,6.1,0
37.9,28.7,58.3,3.9,0
41.9,36.3,86.8,18.5,2
29.4,25.6,88.8,12.8,0
47.7,44.3,45.6,1.0,2
29.1,24.9,35.4,1.2,0
26.0,19.1,59.3,5.6,0
40.9,36.7,53.3,15.9,2
28.4,22.3,39.9,21.7,0
39.8,34.2,28.3,18.6,1
39.0,33.4,65.6,12.5,1
42.8,34.2,49.2,18.4,2
43.0,35.3,28.7,24.3,2
45.2,42.1,48.0,11.9,2
27.5,17.7,82.6,13.0,0
37.9,30.0,59.8,15.1,0
34.4,29.3,42.8,8.9,0
41.4,37.4,34.0,4.8,2
28.8,26.1,49.5,7.9,0
38.7,30.2,56.0,2.4,1
26.3,18.8,81.5,10.7,0
33.5,26.9,58.4,4.9,0
34.7,25.1,48.6,3.1,0
43.6,36.7,42.2,5.2,2
29.8,27.1,34.7,7.3,0
45.8,36.2,21.3,24.2,2
31.4,24.7,48.0,15.4,0
31.4,23.9,75.6,22.3,0
37.6,31.9,76.8,21.0,1
45.1,35.5,70.4,1.2,2
40.7,32.0,80.8,9.5,2
44.8,36.9,38.9,10.3,2
48.5,41.4,32.7,8.7,2
46.3,37.1,60.7,9.8,2
32.9,26.8,25.7,6.7,0
44.1,41.2,24.2,6.9,2
44.2,39.3,28.1,0.3,2
40.7,30.7,50.0,3.1,2
42.4,36.8,34.7,9.2,2
35.6,28.8,71.3,13.6,0
38.8,30.4,65.1,17.6,1
45.2,40.0,41.2,14.2,2
33.5,24.9,46.5,9.7,0
31.9,25.7,66.3,21.2,0
48.8,45.9,75.4,22.2,2
41.5,36.3,82.6,22.4,2
37.7,27.8,23.1,6.6,0
28.8,20.6,40.1,9.2,0
42.8,38.4,83.2,17.5,2
34.0,31.4,65.3,7.4,0
36.9,33.5,32.1,9.8,0
28.8,22.9,83.6,15.4,0
41.3,35.0,36.1,20.7,2
39.9,36.7,48.6,24.2,1
40.3,32.3,47.5,19.5,2
47.3,42.9,66.0,19.9,2
39.6,33.4,42.5,7.6,1
31.8,24.9,51.6,19.6,0
36.8,28.6,24.7,9.1,0
49.9,43.9,35.6,1.4,2
43.5,39.9,50.0,21.8,2
36.9,30.5,87.6,11.5,1
26.6,18.6,64.6,14.8,0
31.9,29.9,69.0,1.7,0
35.8,27.6,43.4,11.8,0
30.2,22.1,67.4,22.0,0
36.9,31.7,73.7,0.2,1
35.7,27.7,31.4,3.6,0
47.9,43.2,70.6,4.2,2
25.6,15.7,57.0,2.8,0
25.4,19.8,59.3,1.5,0
43.9,36.5,67.0,5.9,2
42.4,35.3,83.6,13.2,2
34.1,25.7,65.2,3.4,0
31.5,27.1,57.7,19.7,0
37.3,35.3,50.2,20.8,0
30.0,25.8,46.9,8.0,0
40.5,37.8,61.9,2.4,2
48.9,43.4,51.7,23.9,2
33.0,28.2,68.5,18.9,0
45.4,35.6,54.2,19.3,2
35.8,30.5,89.7,17.2,0
33.7,28.4,82.6,4.4,0
29.9,24.6,39.5,22.9,0
28.3,18.5,44.4,11.8,0
34.8,25.4,20.1,0.4,0
35.2,25.2,61.4,9.6,0
37.3,28.0,57.3,7.0,0
44.5,36.6,57.6,4.9,2
34.6,32.4,30.1,22.2,0
25.6,18.3,72.3,7.3,0
30.1,20.6,59.3,8.9,0
38.6,33.3,34.8,13.5,1
47.2,38.7,41.7,17.7,2
35.1,31.1,22.3,8.3,0
48.2,39.6,64.7,15.7,2
45.5,40.0,79.9,21.8,2
32.8,30.6,22.7,24.8,0
29.7,22.8,40.9,5.4,0
45.3,42.9,38.0,0.8,2
47.3,42.6,57.0,17.5,2
35.3,30.9,34.8,23.5,0
29.4,24.6,65.4,9.3,0
29.3,24.1,77.9,15.0,0
30.0,23.1,44.1,12.6,0
41.6,36.8,28.1,17.2,2
30.7,21.4,52.0,6.3,0
41.4,38.6,22.0,2.3,2
38.2,31.9,89.3,11.0,1
46.4,44.1,75.2,11.4,2
26.6,16.8,44.1,24.1,0
36.4,28.1,57.1,2.3,0
41.5,33.4,83.4,16.4,2
43.1,36.8,88.9,17.8,2
33.6,29.5,25.6,24.0,0
45.0,37.1,44.4,12.1,2
39.9,35.0,57.9,17.7,1
30.4,27.0,83.9,20.6,0
48.8,45.3,31.4,23.5,2
34.5,32.1,56.3,18.7,0
40.8,32.7,66.0,21.2,2
27.8,23.9,40.0,24.7,0
39.9,31.4,62.3,8.7,1
36.3,27.2,67.2,8.2,1
43.7,37.5,75.8,14.0,2
32.9,23.8,79.3,4.2,0
29.3,23.9,64.5,5.4,0
33.4,26.8,48.9,0.3,0
34.0,30.7,88.6,2.2,0
47.1,44.9,23.3,6.7,2
39.0,33.0,55.5,10.0,1
35.9,31.4,49.4,12.6,0
43.0,36.9,55.3,9.9,2
25.0,16.0,72.2,16.9,0
39.7,33.3,86.0,15.7,1
37.1,34.8,30.2,23.6,0
34.5,28.3,67.2,4.6,0
30.0,26.5,27.2,0.8,0
34.1,29.3,22.8,8.6,0
27.1,20.3,51.1,17.5,0
41.4,38.6,25.4,23.6,2
28.2,23.3,50.9,22.4,0
46.1,42.5,36.9,15.6,2
35.8,30.7,68.0,12.9,0
44.4,38.3,71.2,19.5,2
31.1,24.7,49.2,17.6,0
46.5,42.4,75.9,16.6,2
39.3,33.9,21.2,22.2,1
29.0,21.1,58.5,2.1,0
38.5,30.4,73.1,11.8,1
40.5,31.3,70.0,20.4,2
25.6,20.6,51.0,4.6,0
48.9,40.4,39.5,16.6,2
27.3,23.7,41.1,13.6,0
25.5,19.1,75.4,16.7,0
45.5,36.7,49.5,17.4,2
36.1,30.9,61.2,7.1,1
39.0,32.5,37.9,24.0,1
28.9,25.5,37.6,2.7,0
28.8,24.6,71.6,0.9,0
31.4,25.8,78.1,2.5,0
28.7,19.5,36.4,17.9,0
39.9,32.5,48.9,10.8,1
36.0,29.9,25.8,5.8,0
33.2,30.9,65.9,15.1,0
39.2,35.4,89.7,8.8,1
32.3,29.1,61.9,3.8,0
28.9,21.3,42.7,16.6,0
26.3,22.2,36.9,10.6,0
49.2,42.0,25.6,12.8,2
46.3,42.2,38.1,17.8,2
42.3,37.2,67.8,19.0,2
28.0,20.9,45.1,15.6,0
49.2,42.1,63.7,21.6,2
29.8,26.7,82.7,19.8,0
43.7,34.0,52.9,18.4,2
40.7,35.7,72.8,14.5,2
25.1,17.9,22.9,13.0,0
48.2,41.3,20.5,15.2,2
43.3,36.8,22.7,15.8,2
45.1,36.7,67.5,13.1,2
44.7,34.7,75.5,4.2,2
48.5,41.0,28.2,3.1,2
31.2,26.4,78.0,10.6,0
33.4,30.7,34.5,8.3,0
32.3,25.7,37.6,4.5,0
49.9,42.9,39.7,21.3,2
33.7,25.6,70.9,14.2,0
31.1,27.0,74.5,7.0,0
33.1,26.2,58.6,23.8,0
43.9,39.2,51.7,13.8,2
35.8,26.1,35.3,13.3,0
45.2,35.4,65.3,22.1,2
47.2,44.6,75.8,2.0,2
25.2,21.5,28.2,20.5,0
27.0,24.7,87.5,2.1,0
42.7,35.2,41.8,2.3,2
34.1,29.8,29.6,3.7,0
37.6,31.3,51.3,0.2,0
39.1,34.2,88.1,17.7,1
27.9,24.1,45.8,0.7,0
48.2,39.3,78.8,23.3,2
42.6,38.1,46.3,8.5,2
41.0,31.7,72.6,6.1,2
35.4,28.5,84.6,19.4,0
48.4,38.7,63.2,19.6,2
36.4,28.6,45.8,19.9,0
40.1,37.3,30.2,22.8,2
46.2,37.3,80.1,9.2,2
42.0,32.9,39.4,6.5,2
25.7,18.3,50.5,20.1,0
31.6,28.3,81.7,11.4,0
45.8,37.1,63.5,7.2,2
43.1,38.3,60.7,11.4,2
25.1,21.5,87.1,10.1,0
36.2,32.0,43.5,13.0,0
45.3,36.0,57.3,2.6,2
29.8,27.2,62.2,20.5,0
30.4,22.7,43.4,16.8,0
27.9,25.5,42.8,13.1,0
27.2,23.1,73.1,23.0,0
38.8,34.1,53.2,7.1,1
45.8,39.1,85.7,2.7,2
26.5,16.7,36.6,8.7,0
28.6,23.7,26.0,22.6,0
25.3,18.5,52.9,3.3,0
25.6,20.7,61.5,13.3,0
35.1,30.5,68.9,22.8,0
43.6,39.5,36.6,5.6,2
43.7,37.4,26.1,24.6,2
48.2,39.1,81.8,15.3,2
30.0,27.2,45.8,5.2,0
30.7,24.1,73.0,14.4,0
36.3,28.6,58.3,17.5,0
37.7,31.5,28.5,9.2,0
30.4,27.4,22.6,21.5,0
29.8,24.3,60.5,16.1,0
44.4,35.7,43.8,3.8,2
49.8,42.5,78.3,23.5,2
45.8,37.4,76.5,1.4,2
35.3,29.7,89.3,11.9,0
28.3,26.0,21.0,22.8,0
25.3,21.0,80.7,21.6,0
29.3,26.5,26.0,1.7,0
25.1,16.6,79.8,7.3,0
28.8,25.4,69.8,18.9,0
47.7,41.2,72.8,23.4,2
41.4,39.0,40.7,17.5,2
26.8,22.4,76.4,19.9,0
28.6,18.7,27.4,4.5,0
44.9,37.1,50.0,0.0,2
35.1,32.1,27.5,18.7,0
49.2,43.6,28.1,5.0,2
34.9,25.5,86.2,18.3,0
47.3,41.5,27.9,15.8,2
27.1,17.6,29.2,4.4,0
26.0,19.4,85.0,2.5,0
28.5,25.2,67.5,17.3,0
32.2,23.6,41.9,10.8,0
27.0,19.7,79.2,4.6,0
26.6,23.6,57.6,7.5,0
39.0,32.7,81.9,5.7,1
25.5,19.1,34.2,21.3,0
30.3,24.3,52.6,20.0,0
32.4,23.6,86.2,8.9,0
49.2,44.4,68.6,3.2,2
28.9,26.8,56.4,5.3,0
44.0,38.7,37.8,23.1,2
26.5,19.8,83.1,24.8,0
28.0,20.2,36.9,9.6,0
35.7,31.4,29.5,8.8,0
45.1,39.7,76.2,0.3,2
29.7,20.5,82.9,17.8,0
34.3,30.0,72.0,0.2,0
29.4,23.4,81.6,24.1,0
48.8,43.0,51.5,17.0,2
33.3,25.7,69.9,1.6,0
49.9,47.8,46.1,12.6,2
32.9,30.3,80.0,19.6,0
37.3,32.8,44.6,22.8,0
31.9,26.4,86.1,18.6,0
49.2,44.5,26.1,12.3,2
43.7,36.5,48.6,14.7,2
35.7,29.3,83.8,6.8,0
40.6,32.2,40.5,16.8,2
43.5,35.8,89.8,11.2,2
25.3,19.1,20.0,15.3,0
41.6,36.2,77.9,16.8,2
31.8,22.6,53.3,6.5,0
40.3,30.6,77.1,9.5,2
35.3,25.6,42.2,15.5,0
27.5,25.1,77.7,17.9,0
25.6,22.0,72.1,23.5,0
48.6,42.9,65.4,1.0,2
33.7,27.0,32.3,3.6,0
42.5,39.0,76.8,10.1,2
49.2,39.7,35.3,12.6,2
41.0,31.4,43.4,1.7,2
48.6,41.7,56.8,17.9,2
44.6,35.8,44.8,2.7,2
28.7,20.3,29.5,2.0,0
30.7,20.9,24.3,23.4,0
45.4,38.5,88.9,3.0,2
40.5,37.1,25.2,1.8,2
34.1,28.7,53.2,24.5,0
48.2,43.8,87.7,3.2,2
37.5,31.9,83.5,22.4,1
27.0,19.8,47.0,18.4,0
42.9,39.9,22.5,23.0,2
28.1,23.3,56.5,2.7,0
40.7,31.2,78.8,7.6,2
36.2,30.2,64.0,16.5,1
46.4,43.7,58.3,13.6,2
43.0,39.9,52.5,7.4,2
31.3,27.6,74.1,23.0,0
37.0,30.5,49.8,4.2,0
33.8,28.5,80.0,12.0,0
40.5,32.1,25.8,12.2,2
29.3,26.7,69.5,12.5,0
30.8,21.0,32.8,15.7,0
37.6,28.9,34.8,0.7,0
45.2,40.1,52.0,22.4,2
27.8,23.3,56.8,6.0,0
36.3,28.7,89.3,7.3,1
44.5,41.0,81.5,10.6,2
32.5,22.5,55.2,6.4,0
34.8,28.4,35.3,20.7,0
36.6,33.1,82.2,7.7,1
38.7,32.3,33.4,7.1,1
34.4,25.7,69.6,7.0,0
28.1,21.8,74.3,4.3,0
30.6,27.9,77.1,4.7,0
25.2,17.4,84.8,0.1,0
33.4,23.9,71.5,6.4,0
38.2,35.9,33.3,19.8,1
32.4,25.3,50.5,7.1,0
30.9,23.7,50.7,5.3,0
40.8,30.9,49.4,15.8,2
49.1,45.0,35.7,20.9,2
35.0,29.6,36.5,23.5,0
31.9,29.2,33.0,13.6,0
28.7,18.8,62.4,6.8,0
27.2,20.2,29.9,3.1,0
29.0,23.7,55.8,0.4,0
33.8,30.7,22.4,18.3,0
49.4,44.2,71.0,23.3,2
34.8,28.5,40.8,1.3,0
34.1,25.6,61.1,18.6,0
44.3,35.2,51.9,0.2,2
48.8,46.3,72.3,3.8,2
30.9,23.5,40.8,21.3,0
35.3,29.3,52.5,9.5,0
32.8,30.6,68.3,21.9,0
48.0,40.2,52.7,14.6,2
49.7,42.0,54.6,1.3,2
35.2,27.4,40.1,1.2,0
34.4,29.0,23.2,12.8,0
40.9,33.4,24.8,3.5,2
28.7,25.8,36.6,13.5,0
42.1,35.6,34.5,13.4,2
32.6,27.2,24.6,7.7,0
34.5,25.3,29.7,14.5,0
48.5,39.6,72.0,16.8,2
47.2,43.2,40.0,0.8,2
45.5,38.8,77.6,9.2,2
32.4,23.7,79.6,9.8,0
34.6,31.4,35.2,10.6,0
38.3,33.4,22.0,4.7,1
46.9,43.0,40.0,1.7,2
40.0,35.5,38.1,5.6,1
36.3,27.6,20.6,2.6,0
43.5,38.0,21.6,8.5,2
29.3,21.3,36.4,2.3,0
33.9,28.1,23.0,15.0,0
41.6,36.9,58.7,2.6,2
41.8,33.3,87.1,13.0,2
29.1,23.2,83.5,15.7,0
43.3,37.4,22.9,6.7,2
47.8,40.6,86.9,5.6,2
38.2,28.6,61.4,1.8,1
26.7,21.4,68.7,10.4,0
31.8,24.7,36.8,11.4,0
43.2,41.0,52.9,6.6,2
49.2,41.0,40.9,19.9,2
26.8,22.9,55.4,24.8,0
43.5,36.4,65.1,23.3,2
44.7,42.2,48.0,17.2,2
25.7,16.8,89.3,6.6,0
37.5,28.0,72.7,23.5,1
28.6,24.5,56.3,4.2,0
36.2,31.5,65.7,23.1,1
29.7,22.5,87.5,21.2,0
28.4,20.3,28.5,13.3,0
31.8,28.9,59.2,1.0,0
36.9,32.0,89.0,1.3,1
38.9,32.0,46.2,13.0,1
48.7,39.3,54.5,5.2,2
49.4,41.7,31.1,3.1,2
49.8,43.9,88.5,2.9,2
33.0,25.5,42.9,11.5,0
41.2,36.6,87.8,23.2,2
35.0,30.9,65.1,15.8,0
48.1,38.9,82.6,7.3,2
43.5,35.6,89.2,4.1,2
44.3,38.5,38.5,18.2,2
41.0,31.0,44.0,20.7,2
26.8,24.3,40.1,6.8,0
38.1,35.4,34.8,0.5,1
42.2,38.2,79.4,17.4,2
36.6,33.0,42.8,8.2,0
29.5,21.9,37.6,3.8,0
42.0,39.3,66.3,22.9,2
39.8,34.2,64.6,23.3,1
28.3,24.4,20.5,5.4,0
28.4,19.8,65.8,9.2,0
28.3,20.5,85.8,17.8,0
37.4,30.0,47.7,17.9,0
48.8,40.6,37.0,1.9,2
41.5,32.4,27.0,4.1,2
32.6,28.6,76.8,4.3,0
35.4,30.8,46.8,16.9,0
36.1,26.4,87.7,0.2,1
32.5,28.1,70.7,4.7,0
48.3,42.8,50.3,9.9,2
35.2,28.3,29.3,22.3,0
37.7,32.6,43.6,8.2,0
48.7,45.5,33.9,24.5,2
46.8,43.8,34.5,15.7,2
39.0,31.9,86.7,12.4,1
39.2,36.9,40.0,11.6,1
25.3,19.2,85.0,24.0,0
28.5,19.4,68.7,6.2,0
45.4,38.2,88.2,13.4,2
37.3,34.3,75.9,5.1,1
45.9,36.2,57.9,17.7,2
49.3,45.6,49.5,21.5,2
39.2,29.7,76.7,21.7,1
37.5,31.8,63.9,10.8,1
35.8,31.9,33.8,18.6,0
49.2,46.5,61.1,17.0,2
26.1,21.7,27.5,17.5,0
33.2,24.6,51.3,21.8,0
39.9,36.5,62.6,0.4,1
25.2,21.7,88.8,4.6,0
33.5,29.9,39.4,9.8,0
49.7,42.1,67.2,13.7,2
27.9,20.2,46.6,20.1,0
32.3,22.4,89.4,12.5,0
37.8,28.6,36.8,3.0,0
42.0,34.2,33.1,13.8,2
25.0,18.7,53.6,3.8,0
32.5,24.3,20.9,14.1,0
43.3,35.8,31.1,5.6,2
25.5,16.2,84.5,18.7,0
26.6,21.0,35.4,20.3,0
42.6,37.5,24.1,5.2,2
28.9,21.2,31.6,21.8,0
39.2,30.9,47.6,5.9,1
42.3,33.4,39.5,23.9,2
25.5,19.6,88.0,22.4,0
48.5,44.7,67.3,14.0,2
45.0,37.5,71.5,24.1,2
49.4,40.6,45.1,13.7,2
43.1,33.2,68.9,21.0,2
48.9,39.5,71.7,21.8,2
30.2,23.9,23.8,11.2,0
40.2,31.0,22.2,11.6,2
31.3,27.6,79.4,15.2,0
39.8,31.5,31.8,19.7,1
36.2,29.0,61.7,8.7,1
25.4,22.1,75.4,3.7,0
45.4,37.8,78.5,0.9,2
40.7,34.6,34.5,0.2,2
49.1,45.4,31.8,0.6,2
28.1,20.3,84.0,16.8,0
42.5,36.6,29.2,22.3,2
38.7,31.7,25.0,2.9,1
36.3,28.0,53.6,19.5,0
31.6,28.3,48.0,24.9,0
38.0,34.0,45.9,16.8,1
38.1,35.1,62.9,11.1,1
27.1,22.2,46.0,0.7,0
38.5,34.9,72.1,19.6,1
49.9,41.2,76.3,4.3,2
39.3,31.7,31.2,19.2,1
38.1,35.2,31.8,7.2,1
29.5,21.4,30.0,5.1,0
39.6,34.7,84.0,1.4,1
27.3,18.7,58.4,20.1,0
44.1,36.0,38.7,20.7,2
36.3,33.9,35.7,20.1,0
43.0,34.2,72.9,4.9,2
39.7,36.7,53.8,0.4,1
35.6,30.6,33.2,14.3,0
40.8,37.9,29.5,11.0,2
29.7,22.1,49.8,16.5,0
26.0,18.7,83.8,4.2,0
37.0,34.9,55.6,13.3,0
28.0,19.9,47.8,6.2,0
39.5,31.6,62.1,1.3,1
28.1,22.4,71.3,6.7,0
32.2,29.2,50.3,14.2,0
32.8,27.9,87.4,9.7,0
49.8,44.4,83.4,1.6,2
40.6,32.9,45.1,2.7,2
28.8,19.8,21.5,24.7,0
37.0,31.6,64.3,13.5,1
35.6,31.1,53.2,2.2,0
30.6,24.0,76.8,5.6,0
25.0,17.1,80.1,8.9,0
28.9,26.9,62.5,12.9,0
38.9,32.6,42.0,8.9,1
46.4,42.7,66.8,6.8,2
29.2,23.2,73.2,20.1,0
48.9,43.4,28.9,5.8,2
38.7,29.5,46.7,4.9,1
27.8,19.9,58.8,7.1,0
29.8,22.8,82.6,21.0,0
26.3,24.1,80.8,11.8,0
42.0,33.7,34.6,11.8,2
47.1,44.4,63.6,16.6,2
43.1,40.1,39.5,21.2,2
33.0,29.2,21.9,9.2,0
40.8,34.1,67.9,13.8,2
45.6,41.3,48.6,6.4,2
31.9,27.4,68.8,13.4,0
47.9,42.4,55.0,8.3,2
40.2,34.5,41.3,19.9,2
32.9,30.4,86.5,23.1,0
44.3,38.7,54.0,15.0,2
47.9,44.2,55.4,1.3,2
34.5,30.7,52.8,16.4,0
39.9,35.7,82.0,17.7,1
40.1,35.7,85.9,3.2,2
27.2,18.2,43.1,21.3,0
26.3,23.8,58.2,18.3,0
45.6,41.9,55.4,17.3,2
39.4,35.8,63.3,22.0,1
29.9,26.9,54.6,6.7,0
48.3,45.2,63.6,18.4,2
39.2,33.3,49.4,21.7,1
28.9,21.5,80.7,4.9,0
42.1,32.4,28.2,16.0,2
27.8,21.6,50.8,24.7,0
44.3,39.2,61.3,6.6,2
40.7,36.5,65.6,6.1,2
30.0,23.3,30.4,10.8,0
36.7,27.1,33.8,18.3,0
37.0,32.5,35.1,21.9,0
42.7,37.9,45.8,14.4,2
26.2,23.8,70.1,18.6,0
32.7,26.7,88.8,10.0,0
30.0,20.6,63.4,12.3,0
32.7,24.7,79.7,2.6,0
49.0,41.1,81.5,1.8,2
41.4,31.9,50.6,8.1,2
49.4,45.3,34.7,3.5,2
47.8,43.9,77.8,1.7,2
30.2,25.9,35.9,9.6,0
32.4,25.5,44.1,7.1,0
34.1,24.1,22.1,11.2,0
45.6,43.1,81.2,20.3,2
28.5,18.7,36.4,14.4,0
43.3,41.3,81.8,19.4,2
32.9,27.7,31.2,7.3,0
26.3,21.3,26.7,24.4,0
38.5,35.0,30.8,0.7,1
30.5,23.1,66.3,6.3,0
34.0,28.4,54.7,13.1,0
44.5,39.7,71.2,11.0,2
37.5,34.8,59.5,20.6,0
28.7,23.1,83.5,4.8,0
36.5,34.4,81.1,15.6,1
40.1,31.3,60.1,13.7,2
30.9,20.9,68.8,2.8,0
40.1,31.7,86.5,18.7,2
36.0,30.1,36.2,14.4,0
34.8,28.8,58.9,14.6,0
28.1,22.8,69.4,6.2,0
28.8,25.2,88.6,2.4,0
31.4,29.2,28.5,21.4,0
37.3,28.4,30.5,13.7,0
25.5,19.6,49.4,11.5,0
38.2,35.3,55.2,5.2,1
40.7,37.8,57.0,18.8,2
44.4,36.8,84.2,10.0,2
31.0,23.3,64.6,16.4,0
43.9,34.5,38.0,10.4,2
35.6,30.8,27.1,6.2,0
46.5,43.7,30.5,23.6,2
35.4,27.8,89.8,15.6,0
29.5,24.1,86.7,6.4,0
28.3,23.8,52.3,2.7,0
48.9,41.5,29.0,22.3,2
33.7,27.6,24.9,23.8,0
38.8,35.6,24.3,19.8,1
34.2,31.4,73.8,8.4,0
28.3,23.6,63.1,7.0,0
31.5,22.4,58.8,10.4,0
39.7,32.4,76.7,12.5,1
32.4,22.6,45.5,4.5,0
34.4,25.6,41.9,9.8,0
26.4,20.3,32.5,12.6,0
37.7,29.6,40.7,9.3,0
48.1,42.7,70.3,10.3,2
25.0,17.5,48.0,11.8,0
33.0,28.3,51.0,23.4,0
35.0,31.5,80.7,18.5,0
37.1,31.8,28.0,24.9,0
40.3,30.4,41.0,4.1,2
37.9,32.5,28.6,22.0,0
46.6,39.9,65.1,13.4,2
48.4,42.4,53.4,9.6,2
29.8,20.7,50.5,16.4,0
38.8,32.3,37.6,1.3,1
46.3,38.3,49.5,24.5,2
42.3,33.0,28.0,10.0,2
47.6,44.5,77.2,17.2,2
28.6,19.1,85.1,7.8,0
39.9,31.7,77.2,3.1,1
42.4,33.8,69.0,24.0,2
37.6,33.5,42.3,6.8,0
45.5,41.1,81.7,10.0,2
33.6,29.7,53.6,11.7,0
49.3,47.0,73.3,12.7,2
47.6,42.7,81.4,25.0,2
46.2,42.7,28.6,9.4,2
30.9,22.0,48.1,2.8,0
39.4,34.9,27.4,23.0,1
30.8,26.8,27.3,23.0,0
41.3,36.8,81.3,7.2,2
25.6,15.9,31.9,17.5,0
43.2,38.4,70.5,6.2,2
31.5,25.6,33.2,21.4,0
49.8,42.4,50.9,17.0,2
44.5,39.7,72.2,6.5,2
49.9,43.6,80.9,23.2,2
42.7,40.0,24.5,16.5,2
48.5,44.9,70.4,2.4,2
27.0,22.9,75.9,22.7,0
42.4,35.5,77.3,17.9,2
29.7,26.8,48.0,6.8,0
43.6,41.0,82.4,0.8,2
49.4,41.7,55.8,19.1,2
29.6,26.4,40.0,13.8,0
43.4,41.2,89.9,7.9,2
40.4,38.0,23.2,0.0,2
45.6,38.5,72.9,23.2,2
44.2,36.1,67.7,16.1,2
46.4,39.8,42.2,10.4,2
49.1,42.2,36.8,1.1,2
49.0,39.0,85.1,6.4,2
36.7,27.5,47.4,10.5,0
37.5,30.0,28.7,16.9,0
44.4,36.9,47.8,24.1,2
25.6,22.4,33.0,7.9,0
41.8,32.4,38.8,23.4,2
29.4,23.4,25.2,11.4,0
32.2,24.6,62.1,10.1,0
35.6,32.9,60.0,24.4,0
30.0,25.1,27.3,5.2,0
26.6,22.3,67.4,14.2,0
40.6,33.8,31.3,14.3,2
39.9,36.6,34.4,9.8,1
25.5,17.8,47.5,3.5,0
28.0,22.5,50.1,18.2,0
37.6,30.8,21.9,13.7,0
43.0,39.7,44.6,3.0,2
42.7,40.1,36.0,13.0,2
37.5,28.9,54.7,24.5,0
49.8,46.9,78.3,1.7,2
49.1,47.0,41.6,22.2,2
41.9,38.8,53.8,4.8,2
35.6,28.5,25.5,21.8,0
43.8,34.2,30.0,16.0,2
29.7,22.8,22.4,20.2,0
27.8,21.2,74.1,24.2,0
30.5,22.6,26.2,21.9,0
45.4,40.6,52.7,18.8,2
39.7,33.1,89.1,18.3,1
35.6,33.6,38.5,11.0,0
38.7,34.0,85.2,15.8,1
29.8,21.8,43.0,1.5,0
40.9,34.8,31.9,6.8,2
29.2,24.7,25.7,1.9,0
49.8,47.5,63.8,12.9,2
47.1,43.3,78.0,23.1,2
25.6,17.5,52.1,18.0,0
43.0,35.6,33.8,18.4,2
46.4,40.4,88.6,2.4,2
30.0,27.5,64.2,17.2,0
44.4,38.9,83.7,16.4,2
40.8,32.5,40.1,18.9,2
33.7,24.9,82.7,24.7,0
45.0,38.5,68.9,18.2,2
25.1,21.3,79.9,11.6,0
31.9,22.7,31.0,4.6,0
40.7,34.4,25.9,23.7,2
49.0,45.9,43.9,20.6,2
28.0,21.6,77.6,16.5,0
48.0,43.2,40.0,7.5,2
39.8,33.6,74.6,12.9,1
35.2,30.0,55.6,0.1,0
48.2,39.3,48.5,21.0,2
39.0,29.8,58.4,11.5,1
49.5,47.1,61.1,17.7,2
34.8,27.4,89.8,19.4,0
32.5,25.2,57.1,17.6,0
42.0,39.0,63.5,9.8,2
26.9,20.7,68.8,13.0,0
30.8,26.8,28.6,2.2,0
35.3,27.2,37.7,5.4,0
49.5,40.4,60.3,10.9,2
46.6,36.9,44.1,16.8,2
37.1,32.5,89.4,14.6,1
